ForecastId,ConfirmedCases,Fatalities
2610,1019.0,0.0
2611,1014.0,1.0
2612,983.0,2.0
2613,1044.0,4.0
2614,1001.0,3.0
2615,1050.0,3.0
2616,927.0,2.0
2617,985.0,0.0
2618,980.0,1.0
2619,950.0,2.0
2620,1010.0,4.0
2621,968.0,3.0
2622,1016.0,3.0
2623,0.0,0.0
2624,208.0,4.0
2625,256.0,4.0
2626,273.0,4.0
2627,317.0,4.0
2628,356.0,4.0
2629,386.0,4.0
2630,410.0,4.0
2631,8.0,1.0
2632,14.0,0.0
2633,0.0,0.0
2634,0.0,0.0
2635,20.0,2.0
2636,1.0,1.0
2637,8.0,1.0
2638,8.0,1.0
2639,14.0,0.0
2640,0.0,0.0
2641,0.0,0.0
2642,20.0,2.0
2643,1.0,1.0
2644,8.0,1.0
2645,8.0,1.0
2646,14.0,0.0
2647,0.0,0.0
2648,0.0,0.0
2649,20.0,2.0
2650,1.0,1.0
2651,8.0,1.0
2652,8.0,1.0
2653,14.0,0.0
2654,0.0,0.0
2655,0.0,0.0
2656,20.0,2.0
2657,1.0,1.0
2658,8.0,1.0
2659,8.0,1.0
2660,14.0,0.0
2661,0.0,0.0
2662,0.0,0.0
2663,20.0,2.0
2664,1.0,1.0
2665,8.0,1.0
2666,0.0,0.0
2667,67800.0,3130.0
2668,67800.0,3133.0
2669,67800.0,3139.0
2670,67800.0,3153.0
2671,67800.0,3153.0
2672,67801.0,3160.0
2673,67801.0,3163.0
2674,65167.0,3041.0
2675,66472.0,3121.0
2676,66401.0,3143.0
2677,68626.0,3145.0
2678,66956.0,3157.0
2679,67122.0,3121.0
2680,67326.0,3129.0
2681,65035.0,3035.0
2682,66362.0,3116.0
2683,66294.0,3136.0
2684,68537.0,3139.0
2685,66843.0,3147.0
2686,67024.0,3115.0
2687,67215.0,3116.0
2688,64996.0,3031.0
2689,66326.0,3112.0
2690,66259.0,3132.0
2691,68511.0,3134.0
2692,66806.0,3142.0
2693,66990.0,3111.0
2694,67174.0,3112.0
2695,64986.0,3028.0
2696,66317.0,3109.0
2697,66250.0,3129.0
2698,68504.0,3132.0
2699,66796.0,3140.0
2700,66982.0,3110.0
2701,67165.0,3110.0
2702,64983.0,3027.0
2703,66315.0,3109.0
2704,66248.0,3128.0
2705,68502.0,3131.0
2706,66794.0,3139.0
2707,66980.0,3109.0
2708,67162.0,3109.0
2709,0.0,0.0
2710,1018.0,4.0
2711,1018.0,4.0
2712,1018.0,4.0
2713,1018.0,4.0
2714,1018.0,4.0
2715,1018.0,4.0
2716,1018.0,4.0
2717,932.0,2.0
2718,989.0,0.0
2719,985.0,1.0
2720,961.0,2.0
2721,1015.0,4.0
2722,977.0,3.0
2723,1022.0,3.0
2724,891.0,2.0
2725,948.0,0.0
2726,941.0,1.0
2727,908.0,2.0
2728,970.0,4.0
2729,926.0,3.0
2730,975.0,3.0
2731,873.0,2.0
2732,928.0,0.0
2733,921.0,1.0
2734,890.0,2.0
2735,950.0,4.0
2736,908.0,3.0
2737,955.0,3.0
2738,857.0,2.0
2739,911.0,0.0
2740,905.0,1.0
2741,877.0,2.0
2742,934.0,4.0
2743,894.0,3.0
2744,939.0,3.0
2745,844.0,2.0
2746,898.0,0.0
2747,891.0,1.0
2748,864.0,2.0
2749,921.0,4.0
2750,881.0,3.0
2751,925.0,3.0
2752,0.0,0.0
2753,75.0,1.0
2754,75.0,1.0
2755,75.0,1.0
2756,75.0,1.0
2757,75.0,1.0
2758,75.0,1.0
2759,77.0,1.0
2760,165.0,2.0
2761,179.0,0.0
2762,166.0,1.0
2763,165.0,2.0
2764,191.0,4.0
2765,173.0,3.0
2766,182.0,3.0
2767,249.0,2.0
2768,266.0,0.0
2769,257.0,1.0
2770,263.0,2.0
2771,282.0,4.0
2772,268.0,3.0
2773,276.0,3.0
2774,321.0,2.0
2775,343.0,0.0
2776,334.0,1.0
2777,335.0,2.0
2778,360.0,4.0
2779,342.0,3.0
2780,355.0,3.0
2781,384.0,2.0
2782,409.0,0.0
2783,400.0,1.0
2784,397.0,2.0
2785,427.0,4.0
2786,405.0,3.0
2787,422.0,3.0
2788,437.0,2.0
2789,466.0,0.0
2790,457.0,1.0
2791,449.0,2.0
2792,483.0,4.0
2793,459.0,3.0
2794,480.0,3.0
2795,0.0,0.0
2796,631.0,0.0
2797,631.0,0.0
2798,631.0,0.0
2799,633.0,0.0
2800,633.0,0.0
2801,636.0,0.0
2802,638.0,0.0
2803,622.0,2.0
2804,663.0,0.0
2805,653.0,1.0
2806,629.0,2.0
2807,680.0,4.0
2808,644.0,3.0
2809,680.0,3.0
2810,634.0,2.0
2811,676.0,0.0
2812,667.0,1.0
2813,645.0,2.0
2814,694.0,4.0
2815,659.0,3.0
2816,694.0,3.0
2817,653.0,2.0
2818,696.0,0.0
2819,687.0,1.0
2820,666.0,2.0
2821,715.0,4.0
2822,680.0,3.0
2823,716.0,3.0
2824,671.0,2.0
2825,715.0,0.0
2826,707.0,1.0
2827,686.0,2.0
2828,734.0,4.0
2829,700.0,3.0
2830,736.0,3.0
2831,687.0,2.0
2832,731.0,0.0
2833,723.0,1.0
2834,702.0,2.0
2835,751.0,4.0
2836,717.0,3.0
2837,753.0,3.0
2838,0.0,0.0
2839,935.0,1.0
2840,935.0,1.0
2841,935.0,1.0
2842,936.0,1.0
2843,936.0,1.0
2844,936.0,1.0
2845,936.0,1.0
2846,869.0,2.0
2847,923.0,0.0
2848,918.0,1.0
2849,892.0,2.0
2850,947.0,4.0
2851,909.0,3.0
2852,952.0,3.0
2853,841.0,2.0
2854,895.0,0.0
2855,888.0,1.0
2856,857.0,2.0
2857,917.0,4.0
2858,875.0,3.0
2859,921.0,3.0
2860,832.0,2.0
2861,885.0,0.0
2862,878.0,1.0
2863,848.0,2.0
2864,907.0,4.0
2865,865.0,3.0
2866,911.0,3.0
2867,823.0,2.0
2868,876.0,0.0
2869,869.0,1.0
2870,843.0,2.0
2871,898.0,4.0
2872,859.0,3.0
2873,902.0,3.0
2874,817.0,2.0
2875,869.0,0.0
2876,862.0,1.0
2877,836.0,2.0
2878,891.0,4.0
2879,852.0,3.0
2880,895.0,3.0
2881,0.0,0.0
2882,93.0,1.0
2883,93.0,1.0
2884,93.0,1.0
2885,93.0,1.0
2886,93.0,1.0
2887,93.0,1.0
2888,94.0,1.0
2889,178.0,2.0
2890,193.0,0.0
2891,180.0,1.0
2892,178.0,2.0
2893,204.0,4.0
2894,186.0,3.0
2895,196.0,3.0
2896,258.0,2.0
2897,276.0,0.0
2898,267.0,1.0
2899,271.0,2.0
2900,292.0,4.0
2901,277.0,3.0
2902,286.0,3.0
2903,328.0,2.0
2904,350.0,0.0
2905,341.0,1.0
2906,341.0,2.0
2907,367.0,4.0
2908,349.0,3.0
2909,362.0,3.0
2910,389.0,2.0
2911,415.0,0.0
2912,406.0,1.0
2913,401.0,2.0
2914,432.0,4.0
2915,410.0,3.0
2916,428.0,3.0
2917,441.0,2.0
2918,471.0,0.0
2919,461.0,1.0
2920,453.0,2.0
2921,488.0,4.0
2922,463.0,3.0
2923,485.0,3.0
2924,0.0,0.0
2925,125.0,1.0
2926,126.0,2.0
2927,126.0,2.0
2928,127.0,2.0
2929,127.0,2.0
2930,127.0,2.0
2931,127.0,2.0
2932,201.0,2.0
2933,217.0,0.0
2934,205.0,1.0
2935,201.0,2.0
2936,229.0,4.0
2937,209.0,3.0
2938,221.0,3.0
2939,276.0,2.0
2940,295.0,0.0
2941,285.0,1.0
2942,285.0,2.0
2943,310.0,4.0
2944,293.0,3.0
2945,304.0,3.0
2946,340.0,2.0
2947,363.0,0.0
2948,354.0,1.0
2949,353.0,2.0
2950,380.0,4.0
2951,361.0,3.0
2952,375.0,3.0
2953,399.0,2.0
2954,425.0,0.0
2955,416.0,1.0
2956,410.0,2.0
2957,442.0,4.0
2958,420.0,3.0
2959,438.0,3.0
2960,449.0,2.0
2961,479.0,0.0
2962,470.0,1.0
2963,460.0,2.0
2964,496.0,4.0
2965,471.0,3.0
2966,493.0,3.0
2967,0.0,0.0
2968,17.0,0.0
2969,17.0,0.0
2970,18.0,0.0
2971,24.0,0.0
2972,24.0,0.0
2973,25.0,0.0
2974,30.0,0.0
2975,129.0,2.0
2976,141.0,0.0
2977,128.0,1.0
2978,129.0,2.0
2979,152.0,4.0
2980,136.0,3.0
2981,143.0,3.0
2982,231.0,2.0
2983,246.0,0.0
2984,238.0,1.0
2985,250.0,2.0
2986,264.0,4.0
2987,254.0,3.0
2988,257.0,3.0
2989,312.0,2.0
2990,332.0,0.0
2991,324.0,1.0
2992,328.0,2.0
2993,350.0,4.0
2994,335.0,3.0
2995,345.0,3.0
2996,377.0,2.0
2997,402.0,0.0
2998,394.0,1.0
2999,392.0,2.0
3000,420.0,4.0
3001,400.0,3.0
3002,416.0,3.0
3003,433.0,2.0
3004,461.0,0.0
3005,452.0,1.0
3006,445.0,2.0
3007,479.0,4.0
3008,455.0,3.0
3009,475.0,3.0
3010,0.0,0.0
3011,75.0,0.0
3012,75.0,0.0
3013,75.0,0.0
3014,75.0,0.0
3015,75.0,0.0
3016,75.0,0.0
3017,75.0,0.0
3018,165.0,2.0
3019,179.0,0.0
3020,166.0,1.0
3021,165.0,2.0
3022,191.0,4.0
3023,173.0,3.0
3024,182.0,3.0
3025,248.0,2.0
3026,265.0,0.0
3027,256.0,1.0
3028,262.0,2.0
3029,282.0,4.0
3030,268.0,3.0
3031,275.0,3.0
3032,321.0,2.0
3033,342.0,0.0
3034,333.0,1.0
3035,334.0,2.0
3036,359.0,4.0
3037,341.0,3.0
3038,354.0,3.0
3039,383.0,2.0
3040,409.0,0.0
3041,400.0,1.0
3042,396.0,2.0
3043,426.0,4.0
3044,405.0,3.0
3045,422.0,3.0
3046,437.0,2.0
3047,466.0,0.0
3048,456.0,1.0
3049,448.0,2.0
3050,483.0,4.0
3051,458.0,3.0
3052,480.0,3.0
3053,0.0,0.0
3054,18.0,0.0
3055,18.0,0.0
3056,18.0,0.0
3057,18.0,0.0
3058,18.0,0.0
3059,18.0,0.0
3060,18.0,0.0
3061,128.0,2.0
3062,140.0,0.0
3063,127.0,1.0
3064,127.0,2.0
3065,151.0,4.0
3066,134.0,3.0
3067,142.0,3.0
3068,227.0,2.0
3069,241.0,0.0
3070,233.0,1.0
3071,244.0,2.0
3072,259.0,4.0
3073,249.0,3.0
3074,252.0,3.0
3075,307.0,2.0
3076,327.0,0.0
3077,318.0,1.0
3078,322.0,2.0
3079,345.0,4.0
3080,329.0,3.0
3081,339.0,3.0
3082,373.0,2.0
3083,397.0,0.0
3084,389.0,1.0
3085,387.0,2.0
3086,415.0,4.0
3087,395.0,3.0
3088,411.0,3.0
3089,428.0,2.0
3090,457.0,0.0
3091,448.0,1.0
3092,440.0,2.0
3093,474.0,4.0
3094,450.0,3.0
3095,471.0,3.0
3096,0.0,0.0
3097,246.0,3.0
3098,247.0,3.0
3099,248.0,3.0
3100,248.0,3.0
3101,248.0,3.0
3102,249.0,3.0
3103,250.0,3.0
3104,291.0,2.0
3105,312.0,0.0
3106,300.0,1.0
3107,295.0,2.0
3108,325.0,4.0
3109,304.0,3.0
3110,319.0,3.0
3111,345.0,2.0
3112,369.0,0.0
3113,359.0,1.0
3114,352.0,2.0
3115,384.0,4.0
3116,362.0,3.0
3117,379.0,3.0
3118,400.0,2.0
3119,427.0,0.0
3120,418.0,1.0
3121,409.0,2.0
3122,444.0,4.0
3123,419.0,3.0
3124,440.0,3.0
3125,449.0,2.0
3126,479.0,0.0
3127,469.0,1.0
3128,459.0,2.0
3129,496.0,4.0
3130,470.0,3.0
3131,493.0,3.0
3132,492.0,2.0
3133,525.0,0.0
3134,516.0,1.0
3135,504.0,2.0
3136,542.0,4.0
3137,515.0,3.0
3138,540.0,3.0
3139,0.0,0.0
3140,761.0,7.0
3141,762.0,7.0
3142,764.0,7.0
3143,767.0,7.0
3144,768.0,7.0
3145,768.0,7.0
3146,769.0,7.0
3147,732.0,2.0
3148,779.0,0.0
3149,771.0,1.0
3150,747.0,2.0
3151,799.0,4.0
3152,762.0,3.0
3153,801.0,3.0
3154,729.0,2.0
3155,777.0,0.0
3156,768.0,1.0
3157,743.0,2.0
3158,796.0,4.0
3159,759.0,3.0
3160,798.0,3.0
3161,737.0,2.0
3162,784.0,0.0
3163,776.0,1.0
3164,752.0,2.0
3165,805.0,4.0
3166,767.0,3.0
3167,807.0,3.0
3168,743.0,2.0
3169,791.0,0.0
3170,784.0,1.0
3171,761.0,2.0
3172,812.0,4.0
3173,776.0,3.0
3174,814.0,3.0
3175,749.0,2.0
3176,797.0,0.0
3177,790.0,1.0
3178,767.0,2.0
3179,818.0,4.0
3180,782.0,3.0
3181,821.0,3.0
3182,0.0,0.0
3183,363.0,3.0
3184,371.0,3.0
3185,380.0,3.0
3186,404.0,4.0
3187,404.0,4.0
3188,414.0,4.0
3189,433.0,5.0
3190,410.0,2.0
3191,438.0,0.0
3192,427.0,1.0
3193,412.0,2.0
3194,453.0,4.0
3195,424.0,3.0
3196,449.0,3.0
3197,471.0,2.0
3198,502.0,0.0
3199,493.0,1.0
3200,482.0,2.0
3201,519.0,4.0
3202,493.0,3.0
3203,517.0,3.0
3204,512.0,2.0
3205,545.0,0.0
3206,537.0,1.0
3207,527.0,2.0
3208,564.0,4.0
3209,538.0,3.0
3210,562.0,3.0
3211,549.0,2.0
3212,585.0,0.0
3213,576.0,1.0
3214,562.0,2.0
3215,603.0,4.0
3216,574.0,3.0
3217,602.0,3.0
3218,581.0,2.0
3219,619.0,0.0
3220,610.0,1.0
3221,594.0,2.0
3222,638.0,4.0
3223,607.0,3.0
3224,637.0,3.0
3225,0.0,0.0
3226,133.0,0.0
3227,133.0,0.0
3228,133.0,0.0
3229,133.0,0.0
3230,134.0,0.0
3231,134.0,0.0
3232,134.0,0.0
3233,206.0,2.0
3234,223.0,0.0
3235,210.0,1.0
3236,206.0,2.0
3237,235.0,4.0
3238,215.0,3.0
3239,227.0,3.0
3240,279.0,2.0
3241,299.0,0.0
3242,289.0,1.0
3243,289.0,2.0
3244,314.0,4.0
3245,296.0,3.0
3246,308.0,3.0
3247,343.0,2.0
3248,366.0,0.0
3249,357.0,1.0
3250,355.0,2.0
3251,383.0,4.0
3252,363.0,3.0
3253,378.0,3.0
3254,401.0,2.0
3255,428.0,0.0
3256,419.0,1.0
3257,412.0,2.0
3258,445.0,4.0
3259,422.0,3.0
3260,441.0,3.0
3261,451.0,2.0
3262,481.0,0.0
3263,472.0,1.0
3264,462.0,2.0
3265,498.0,4.0
3266,473.0,3.0
3267,495.0,3.0
3268,0.0,0.0
3269,540.0,3.0
3270,541.0,3.0
3271,542.0,3.0
3272,543.0,3.0
3273,543.0,3.0
3274,545.0,3.0
3275,547.0,3.0
3276,545.0,2.0
3277,582.0,0.0
3278,571.0,1.0
3279,550.0,2.0
3280,598.0,4.0
3281,564.0,3.0
3282,596.0,3.0
3283,567.0,2.0
3284,605.0,0.0
3285,595.0,1.0
3286,576.0,2.0
3287,622.0,4.0
3288,590.0,3.0
3289,621.0,3.0
3290,594.0,2.0
3291,633.0,0.0
3292,624.0,1.0
3293,605.0,2.0
3294,651.0,4.0
3295,618.0,3.0
3296,651.0,3.0
3297,619.0,2.0
3298,659.0,0.0
3299,651.0,1.0
3300,632.0,2.0
3301,678.0,4.0
3302,645.0,3.0
3303,678.0,3.0
3304,641.0,2.0
3305,683.0,0.0
3306,675.0,1.0
3307,655.0,2.0
3308,702.0,4.0
3309,669.0,3.0
3310,703.0,3.0
3311,0.0,0.0
3312,137.0,3.0
3313,137.0,3.0
3314,137.0,3.0
3315,137.0,3.0
3316,141.0,3.0
3317,145.0,3.0
3318,145.0,3.0
3319,209.0,2.0
3320,226.0,0.0
3321,213.0,1.0
3322,209.0,2.0
3323,238.0,4.0
3324,217.0,3.0
3325,230.0,3.0
3326,284.0,2.0
3327,304.0,0.0
3328,294.0,1.0
3329,294.0,2.0
3330,320.0,4.0
3331,301.0,3.0
3332,314.0,3.0
3333,348.0,2.0
3334,371.0,0.0
3335,362.0,1.0
3336,361.0,2.0
3337,388.0,4.0
3338,369.0,3.0
3339,384.0,3.0
3340,406.0,2.0
3341,433.0,0.0
3342,423.0,1.0
3343,417.0,2.0
3344,450.0,4.0
3345,427.0,3.0
3346,446.0,3.0
3347,455.0,2.0
3348,485.0,0.0
3349,476.0,1.0
3350,466.0,2.0
3351,502.0,4.0
3352,477.0,3.0
3353,499.0,3.0
3354,0.0,0.0
3355,1.0,0.0
3356,1.0,0.0
3357,1.0,0.0
3358,1.0,0.0
3359,1.0,0.0
3360,1.0,0.0
3361,1.0,0.0
3362,118.0,2.0
3363,129.0,0.0
3364,116.0,1.0
3365,117.0,2.0
3366,140.0,4.0
3367,124.0,3.0
3368,131.0,3.0
3369,222.0,2.0
3370,236.0,0.0
3371,228.0,1.0
3372,241.0,2.0
3373,254.0,4.0
3374,245.0,3.0
3375,247.0,3.0
3376,305.0,2.0
3377,324.0,0.0
3378,316.0,1.0
3379,321.0,2.0
3380,342.0,4.0
3381,327.0,3.0
3382,337.0,3.0
3383,371.0,2.0
3384,396.0,0.0
3385,387.0,1.0
3386,386.0,2.0
3387,413.0,4.0
3388,394.0,3.0
3389,409.0,3.0
3390,428.0,2.0
3391,456.0,0.0
3392,447.0,1.0
3393,440.0,2.0
3394,473.0,4.0
3395,450.0,3.0
3396,470.0,3.0
3397,0.0,0.0
3398,76.0,3.0
3399,76.0,3.0
3400,76.0,3.0
3401,76.0,3.0
3402,76.0,3.0
3403,76.0,3.0
3404,76.0,3.0
3405,166.0,2.0
3406,180.0,0.0
3407,167.0,1.0
3408,166.0,2.0
3409,191.0,4.0
3410,173.0,3.0
3411,183.0,3.0
3412,249.0,2.0
3413,266.0,0.0
3414,257.0,1.0
3415,262.0,2.0
3416,282.0,4.0
3417,268.0,3.0
3418,276.0,3.0
3419,321.0,2.0
3420,343.0,0.0
3421,334.0,1.0
3422,334.0,2.0
3423,360.0,4.0
3424,342.0,3.0
3425,354.0,3.0
3426,384.0,2.0
3427,409.0,0.0
3428,400.0,1.0
3429,396.0,2.0
3430,426.0,4.0
3431,405.0,3.0
3432,422.0,3.0
3433,437.0,2.0
3434,466.0,0.0
3435,457.0,1.0
3436,448.0,2.0
3437,483.0,4.0
3438,459.0,3.0
3439,480.0,3.0
3440,0.0,0.0
3441,176.0,2.0
3442,176.0,2.0
3443,176.0,2.0
3444,176.0,2.0
3445,176.0,2.0
3446,176.0,2.0
3447,176.0,2.0
3448,237.0,2.0
3449,255.0,0.0
3450,243.0,1.0
3451,239.0,2.0
3452,268.0,4.0
3453,248.0,3.0
3454,261.0,3.0
3455,301.0,2.0
3456,322.0,0.0
3457,312.0,1.0
3458,310.0,2.0
3459,338.0,4.0
3460,318.0,3.0
3461,332.0,3.0
3462,362.0,2.0
3463,387.0,0.0
3464,377.0,1.0
3465,373.0,2.0
3466,403.0,4.0
3467,382.0,3.0
3468,399.0,3.0
3469,417.0,2.0
3470,445.0,0.0
3471,436.0,1.0
3472,428.0,2.0
3473,462.0,4.0
3474,438.0,3.0
3475,458.0,3.0
3476,464.0,2.0
3477,495.0,0.0
3478,486.0,1.0
3479,475.0,2.0
3480,512.0,4.0
3481,486.0,3.0
3482,509.0,3.0
3483,0.0,0.0
3484,1233.0,1.0
3485,1234.0,1.0
3486,1236.0,1.0
3487,1238.0,1.0
3488,1238.0,1.0
3489,1240.0,1.0
3490,1241.0,1.0
3491,1113.0,2.0
3492,1178.0,0.0
3493,1179.0,1.0
3494,1153.0,2.0
3495,1215.0,4.0
3496,1176.0,3.0
3497,1224.0,3.0
3498,1031.0,2.0
3499,1092.0,0.0
3500,1090.0,1.0
3501,1056.0,2.0
3502,1124.0,4.0
3503,1081.0,3.0
3504,1131.0,3.0
3505,984.0,2.0
3506,1045.0,0.0
3507,1040.0,1.0
3508,1004.0,2.0
3509,1071.0,4.0
3510,1026.0,3.0
3511,1077.0,3.0
3512,947.0,2.0
3513,1006.0,0.0
3514,1001.0,1.0
3515,970.0,2.0
3516,1031.0,4.0
3517,988.0,3.0
3518,1037.0,3.0
3519,917.0,2.0
3520,975.0,0.0
3521,969.0,1.0
3522,939.0,2.0
3523,999.0,4.0
3524,957.0,3.0
3525,1004.0,3.0
3526,0.0,0.0
3527,102.0,0.0
3528,128.0,0.0
3529,196.0,0.0
3530,231.0,2.0
3531,277.0,3.0
3532,378.0,3.0
3533,470.0,4.0
3534,208.0,1.0
3535,215.0,0.0
3536,217.0,0.0
3537,264.0,0.0
3538,245.0,2.0
3539,259.0,1.0
3540,239.0,1.0
3541,8.0,1.0
3542,14.0,0.0
3543,0.0,0.0
3544,0.0,0.0
3545,20.0,2.0
3546,1.0,1.0
3547,8.0,1.0
3548,8.0,1.0
3549,14.0,0.0
3550,0.0,0.0
3551,0.0,0.0
3552,20.0,2.0
3553,1.0,1.0
3554,8.0,1.0
3555,8.0,1.0
3556,14.0,0.0
3557,0.0,0.0
3558,0.0,0.0
3559,20.0,2.0
3560,1.0,1.0
3561,8.0,1.0
3562,8.0,1.0
3563,14.0,0.0
3564,0.0,0.0
3565,0.0,0.0
3566,20.0,2.0
3567,1.0,1.0
3568,8.0,1.0
3569,0.0,0.0
3570,3.0,0.0
3571,3.0,0.0
3572,3.0,0.0
3573,3.0,0.0
3574,4.0,0.0
3575,4.0,0.0
3576,4.0,0.0
3577,8.0,1.0
3578,14.0,0.0
3579,0.0,0.0
3580,0.0,0.0
3581,20.0,2.0
3582,1.0,1.0
3583,8.0,1.0
3584,8.0,1.0
3585,14.0,0.0
3586,0.0,0.0
3587,0.0,0.0
3588,20.0,2.0
3589,1.0,1.0
3590,8.0,1.0
3591,8.0,1.0
3592,14.0,0.0
3593,0.0,0.0
3594,0.0,0.0
3595,20.0,2.0
3596,1.0,1.0
3597,8.0,1.0
3598,8.0,1.0
3599,14.0,0.0
3600,0.0,0.0
3601,0.0,0.0
3602,20.0,2.0
3603,1.0,1.0
3604,8.0,1.0
3605,8.0,1.0
3606,14.0,0.0
3607,0.0,0.0
3608,0.0,0.0
3609,20.0,2.0
3610,1.0,1.0
3611,8.0,1.0
3612,0.0,0.0
3613,14.0,0.0
3614,18.0,0.0
3615,23.0,1.0
3616,30.0,1.0
3617,36.0,1.0
3618,45.0,2.0
3619,48.0,2.0
3620,8.0,1.0
3621,14.0,0.0
3622,0.0,0.0
3623,0.0,0.0
3624,20.0,2.0
3625,1.0,1.0
3626,8.0,1.0
3627,8.0,1.0
3628,14.0,0.0
3629,0.0,0.0
3630,0.0,0.0
3631,20.0,2.0
3632,1.0,1.0
3633,8.0,1.0
3634,8.0,1.0
3635,14.0,0.0
3636,0.0,0.0
3637,0.0,0.0
3638,20.0,2.0
3639,1.0,1.0
3640,8.0,1.0
3641,8.0,1.0
3642,14.0,0.0
3643,0.0,0.0
3644,0.0,0.0
3645,20.0,2.0
3646,1.0,1.0
3647,8.0,1.0
3648,8.0,1.0
3649,14.0,0.0
3650,0.0,0.0
3651,0.0,0.0
3652,20.0,2.0
3653,1.0,1.0
3654,8.0,1.0
3655,0.0,0.0
3656,69.0,1.0
3657,89.0,1.0
3658,117.0,2.0
3659,134.0,2.0
3660,158.0,2.0
3661,177.0,2.0
3662,201.0,2.0
3663,8.0,1.0
3664,14.0,0.0
3665,0.0,0.0
3666,0.0,0.0
3667,20.0,2.0
3668,1.0,1.0
3669,8.0,1.0
3670,8.0,1.0
3671,14.0,0.0
3672,0.0,0.0
3673,0.0,0.0
3674,20.0,2.0
3675,1.0,1.0
3676,8.0,1.0
3677,8.0,1.0
3678,14.0,0.0
3679,0.0,0.0
3680,0.0,0.0
3681,20.0,2.0
3682,1.0,1.0
3683,8.0,1.0
3684,8.0,1.0
3685,14.0,0.0
3686,0.0,0.0
3687,0.0,0.0
3688,20.0,2.0
3689,1.0,1.0
3690,8.0,1.0
3691,8.0,1.0
3692,14.0,0.0
3693,0.0,0.0
3694,0.0,0.0
3695,20.0,2.0
3696,1.0,1.0
3697,8.0,1.0
3698,0.0,0.0
3699,9.0,0.0
3700,9.0,0.0
3701,14.0,0.0
3702,14.0,0.0
3703,25.0,0.0
3704,73.0,0.0
3705,80.0,0.0
3706,8.0,1.0
3707,14.0,0.0
3708,0.0,0.0
3709,0.0,0.0
3710,20.0,2.0
3711,1.0,1.0
3712,8.0,1.0
3713,8.0,1.0
3714,14.0,0.0
3715,0.0,0.0
3716,0.0,0.0
3717,20.0,2.0
3718,1.0,1.0
3719,8.0,1.0
3720,8.0,1.0
3721,14.0,0.0
3722,0.0,0.0
3723,0.0,0.0
3724,20.0,2.0
3725,1.0,1.0
3726,8.0,1.0
3727,8.0,1.0
3728,14.0,0.0
3729,0.0,0.0
3730,0.0,0.0
3731,20.0,2.0
3732,1.0,1.0
3733,8.0,1.0
3734,8.0,1.0
3735,14.0,0.0
3736,0.0,0.0
3737,0.0,0.0
3738,20.0,2.0
3739,1.0,1.0
3740,8.0,1.0
3741,0.0,0.0
3742,105.0,1.0
3743,128.0,1.0
3744,206.0,1.0
3745,254.0,1.0
3746,315.0,1.0
3747,382.0,1.0
3748,442.0,1.0
3749,8.0,1.0
3750,14.0,0.0
3751,0.0,0.0
3752,0.0,0.0
3753,20.0,2.0
3754,1.0,1.0
3755,8.0,1.0
3756,8.0,1.0
3757,14.0,0.0
3758,0.0,0.0
3759,0.0,0.0
3760,20.0,2.0
3761,1.0,1.0
3762,8.0,1.0
3763,8.0,1.0
3764,14.0,0.0
3765,0.0,0.0
3766,0.0,0.0
3767,20.0,2.0
3768,1.0,1.0
3769,8.0,1.0
3770,8.0,1.0
3771,14.0,0.0
3772,0.0,0.0
3773,0.0,0.0
3774,20.0,2.0
3775,1.0,1.0
3776,8.0,1.0
3777,8.0,1.0
3778,14.0,0.0
3779,0.0,0.0
3780,0.0,0.0
3781,20.0,2.0
3782,1.0,1.0
3783,8.0,1.0
3784,0.0,0.0
3785,11.0,1.0
3786,16.0,1.0
3787,21.0,1.0
3788,35.0,1.0
3789,40.0,1.0
3790,48.0,1.0
3791,57.0,1.0
3792,8.0,1.0
3793,14.0,0.0
3794,0.0,0.0
3795,0.0,0.0
3796,20.0,2.0
3797,1.0,1.0
3798,8.0,1.0
3799,8.0,1.0
3800,14.0,0.0
3801,0.0,0.0
3802,0.0,0.0
3803,20.0,2.0
3804,1.0,1.0
3805,8.0,1.0
3806,8.0,1.0
3807,14.0,0.0
3808,0.0,0.0
3809,0.0,0.0
3810,20.0,2.0
3811,1.0,1.0
3812,8.0,1.0
3813,8.0,1.0
3814,14.0,0.0
3815,0.0,0.0
3816,0.0,0.0
3817,20.0,2.0
3818,1.0,1.0
3819,8.0,1.0
3820,8.0,1.0
3821,14.0,0.0
3822,0.0,0.0
3823,0.0,0.0
3824,20.0,2.0
3825,1.0,1.0
3826,8.0,1.0
3827,0.0,0.0
3828,67.0,0.0
3829,67.0,0.0
3830,84.0,0.0
3831,95.0,1.0
3832,116.0,1.0
3833,124.0,3.0
3834,132.0,3.0
3835,8.0,1.0
3836,14.0,0.0
3837,0.0,0.0
3838,0.0,0.0
3839,20.0,2.0
3840,1.0,1.0
3841,8.0,1.0
3842,8.0,1.0
3843,14.0,0.0
3844,0.0,0.0
3845,0.0,0.0
3846,20.0,2.0
3847,1.0,1.0
3848,8.0,1.0
3849,8.0,1.0
3850,14.0,0.0
3851,0.0,0.0
3852,0.0,0.0
3853,20.0,2.0
3854,1.0,1.0
3855,8.0,1.0
3856,8.0,1.0
3857,14.0,0.0
3858,0.0,0.0
3859,0.0,0.0
3860,20.0,2.0
3861,1.0,1.0
3862,8.0,1.0
3863,8.0,1.0
3864,14.0,0.0
3865,0.0,0.0
3866,0.0,0.0
3867,20.0,2.0
