Province/State,Country/Region,lat,long,day,pop,urbanpop,density,medianage,smokers,tests,testpop,health_exp_pc,hospibed,quarantine,schools,restrictions,temperature,humidity,confirmed,deaths,recovered
,Guinea,9.9456,-9.6966,27,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,39,17,0,0,0
,Guinea,9.9456,-9.6966,28,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,40,17,0,0,0
,Guinea,9.9456,-9.6966,29,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,41,20,0,0,0
,Guinea,9.9456,-9.6966,30,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,43,24,0,0,0
,Guinea,9.9456,-9.6966,31,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,41,31,0,0,0
,Guinea,9.9456,-9.6966,32,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,40,18,0,0,0
,Guinea,9.9456,-9.6966,33,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,40,17,0,0,0
,Guinea,9.9456,-9.6966,34,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,39,17,0,0,0
,Guinea,9.9456,-9.6966,35,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,39,14,0,0,0
,Guinea,9.9456,-9.6966,36,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,43,16,0,0,0
,Guinea,9.9456,-9.6966,37,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,41,19,0,0,0
,Guinea,9.9456,-9.6966,38,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,39,16,0,0,0
,Guinea,9.9456,-9.6966,39,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,40,14,0,0,0
,Guinea,9.9456,-9.6966,40,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,39,14,0,0,0
,Guinea,9.9456,-9.6966,41,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,39,13,0,0,0
,Guinea,9.9456,-9.6966,42,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,39,14,0,0,0
,Guinea,9.9456,-9.6966,43,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,40,14,0,0,0
,Guinea,9.9456,-9.6966,44,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,41,17,0,0,0
,Guinea,9.9456,-9.6966,45,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,43,25,0,0,0
,Guinea,9.9456,-9.6966,46,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,42,32,0,0,0
,Guinea,9.9456,-9.6966,47,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,42,27,0,0,0
,Guinea,9.9456,-9.6966,48,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,41,27,0,0,0
,Guinea,9.9456,-9.6966,49,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,39,20,0,0,0
,Guinea,9.9456,-9.6966,50,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,40,14,0,0,0
,Guinea,9.9456,-9.6966,51,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,39,13,1,0,0
,Guinea,9.9456,-9.6966,52,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,40,12,1,0,0
,Guinea,9.9456,-9.6966,53,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,41,17,1,0,0
,Guinea,9.9456,-9.6966,54,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,42,21,1,0,0
,Guinea,9.9456,-9.6966,55,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,42,33,1,0,0
,Guinea,9.9456,-9.6966,56,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,40,35,1,0,0
,Guinea,9.9456,-9.6966,57,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,41,35,1,0,0
,Guinea,9.9456,-9.6966,58,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,43,30,1,0,0
,Guinea,9.9456,-9.6966,59,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,45,32,2,0,0
,Guinea,9.9456,-9.6966,60,13132795,5121790,53,18,-999,-999,-999,25,4.024199963,-999,-999,-999,38,45,2,0,0
,Guyana,5,-58.75,0,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,32,75,0,0,0
,Guyana,5,-58.75,1,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,31,77,0,0,0
,Guyana,5,-58.75,2,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,33,77,0,0,0
,Guyana,5,-58.75,3,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,30,83,0,0,0
,Guyana,5,-58.75,4,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,32,84,0,0,0
,Guyana,5,-58.75,5,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,30,88,0,0,0
,Guyana,5,-58.75,6,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,33,79,0,0,0
,Guyana,5,-58.75,7,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,32,80,0,0,0
,Guyana,5,-58.75,8,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,31,84,0,0,0
,Guyana,5,-58.75,9,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,30,84,0,0,0
,Guyana,5,-58.75,10,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,31,79,0,0,0
,Guyana,5,-58.75,11,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,32,76,0,0,0
,Guyana,5,-58.75,12,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,30,79,0,0,0
,Guyana,5,-58.75,13,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,32,76,0,0,0
,Guyana,5,-58.75,14,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,32,76,0,0,0
,Guyana,5,-58.75,15,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,32,74,0,0,0
,Guyana,5,-58.75,16,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,32,74,0,0,0
,Guyana,5,-58.75,17,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,31,71,0,0,0
,Guyana,5,-58.75,18,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,31,77,0,0,0
,Guyana,5,-58.75,19,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,34,73,0,0,0
,Guyana,5,-58.75,20,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,29,89,0,0,0
,Guyana,5,-58.75,21,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,30,79,0,0,0
,Guyana,5,-58.75,22,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,30,80,0,0,0
,Guyana,5,-58.75,23,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,32,74,0,0,0
,Guyana,5,-58.75,24,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,31,76,0,0,0
,Guyana,5,-58.75,25,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,30,85,0,0,0
,Guyana,5,-58.75,26,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,30,80,0,0,0
,Guyana,5,-58.75,27,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,32,73,0,0,0
,Guyana,5,-58.75,28,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,30,75,0,0,0
,Guyana,5,-58.75,29,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,31,73,0,0,0
,Guyana,5,-58.75,30,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,33,73,0,0,0
,Guyana,5,-58.75,31,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,33,73,0,0,0
,Guyana,5,-58.75,32,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,31,83,0,0,0
,Guyana,5,-58.75,33,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,30,79,0,0,0
,Guyana,5,-58.75,34,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,33,74,0,0,0
,Guyana,5,-58.75,35,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,32,71,0,0,0
,Guyana,5,-58.75,36,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,33,72,0,0,0
,Guyana,5,-58.75,37,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,31,73,0,0,0
,Guyana,5,-58.75,38,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,31,76,0,0,0
,Guyana,5,-58.75,39,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,34,73,0,0,0
,Guyana,5,-58.75,40,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,31,73,0,0,0
,Guyana,5,-58.75,41,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,34,67,0,0,0
,Guyana,5,-58.75,42,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,33,75,0,0,0
,Guyana,5,-58.75,43,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,32,73,0,0,0
,Guyana,5,-58.75,44,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,34,70,0,0,0
,Guyana,5,-58.75,45,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,31,72,0,0,0
,Guyana,5,-58.75,46,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,32,74,0,0,0
,Guyana,5,-58.75,47,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,33,72,0,0,0
,Guyana,5,-58.75,48,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,31,72,0,0,0
,Guyana,5,-58.75,49,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,32,71,0,0,0
,Guyana,5,-58.75,50,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,36,69,1,1,0
,Guyana,5,-58.75,51,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,30,78,1,1,0
,Guyana,5,-58.75,52,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,32,74,1,1,0
,Guyana,5,-58.75,53,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,33,74,4,1,0
,Guyana,5,-58.75,54,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,33,73,4,1,0
,Guyana,5,-58.75,55,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,33,76,7,1,0
,Guyana,5,-58.75,56,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,28,89,7,1,0
,Guyana,5,-58.75,57,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,32,76,7,1,0
,Guyana,5,-58.75,58,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,29,83,7,1,0
,Guyana,5,-58.75,59,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,33,75,7,1,0
,Guyana,5,-58.75,60,786552,212369,4,27,-999,-999,-999,184,1.6,-999,-999,-999,31,77,7,1,0
,Haiti,18.9712,-72.2852,0,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,26,76,0,0,0
,Haiti,18.9712,-72.2852,1,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,24,82,0,0,0
,Haiti,18.9712,-72.2852,2,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,25,75,0,0,0
,Haiti,18.9712,-72.2852,3,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,27,73,0,0,0
,Haiti,18.9712,-72.2852,4,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,26,78,0,0,0
,Haiti,18.9712,-72.2852,5,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,29,73,0,0,0
,Haiti,18.9712,-72.2852,6,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,29,72,0,0,0
,Haiti,18.9712,-72.2852,7,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,29,72,0,0,0
,Haiti,18.9712,-72.2852,8,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,30,73,0,0,0
,Haiti,18.9712,-72.2852,9,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,27,76,0,0,0
,Haiti,18.9712,-72.2852,10,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,30,70,0,0,0
,Haiti,18.9712,-72.2852,11,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,29,75,0,0,0
,Haiti,18.9712,-72.2852,12,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,24,83,0,0,0
,Haiti,18.9712,-72.2852,13,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,27,81,0,0,0
,Haiti,18.9712,-72.2852,14,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,30,76,0,0,0
,Haiti,18.9712,-72.2852,15,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,29,69,0,0,0
,Haiti,18.9712,-72.2852,16,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,29,64,0,0,0
,Haiti,18.9712,-72.2852,17,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,30,65,0,0,0
,Haiti,18.9712,-72.2852,18,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,31,74,0,0,0
,Haiti,18.9712,-72.2852,19,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,29,74,0,0,0
,Haiti,18.9712,-72.2852,20,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,29,69,0,0,0
,Haiti,18.9712,-72.2852,21,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,29,66,0,0,0
,Haiti,18.9712,-72.2852,22,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,31,68,0,0,0
,Haiti,18.9712,-72.2852,23,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,30,70,0,0,0
,Haiti,18.9712,-72.2852,24,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,29,74,0,0,0
,Haiti,18.9712,-72.2852,25,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,30,76,0,0,0
,Haiti,18.9712,-72.2852,26,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,30,77,0,0,0
,Haiti,18.9712,-72.2852,27,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,29,70,0,0,0
,Haiti,18.9712,-72.2852,28,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,31,72,0,0,0
,Haiti,18.9712,-72.2852,29,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,29,73,0,0,0
,Haiti,18.9712,-72.2852,30,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,27,73,0,0,0
,Haiti,18.9712,-72.2852,31,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,28,73,0,0,0
,Haiti,18.9712,-72.2852,32,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,27,79,0,0,0
,Haiti,18.9712,-72.2852,33,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,25,76,0,0,0
,Haiti,18.9712,-72.2852,34,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,30,73,0,0,0
,Haiti,18.9712,-72.2852,35,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,32,72,0,0,0
,Haiti,18.9712,-72.2852,36,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,32,73,0,0,0
,Haiti,18.9712,-72.2852,37,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,30,68,0,0,0
,Haiti,18.9712,-72.2852,38,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,30,72,0,0,0
,Haiti,18.9712,-72.2852,39,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,22,86,0,0,0
,Haiti,18.9712,-72.2852,40,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,26,80,0,0,0
,Haiti,18.9712,-72.2852,41,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,27,78,0,0,0
,Haiti,18.9712,-72.2852,42,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,30,69,0,0,0
,Haiti,18.9712,-72.2852,43,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,32,69,0,0,0
,Haiti,18.9712,-72.2852,44,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,30,67,0,0,0
,Haiti,18.9712,-72.2852,45,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,29,71,0,0,0
,Haiti,18.9712,-72.2852,46,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,24,83,0,0,0
,Haiti,18.9712,-72.2852,47,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,23,80,0,0,0
,Haiti,18.9712,-72.2852,48,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,27,80,0,0,0
,Haiti,18.9712,-72.2852,49,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,27,75,0,0,0
,Haiti,18.9712,-72.2852,50,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,28,76,0,0,0
,Haiti,18.9712,-72.2852,51,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,27,77,0,0,0
,Haiti,18.9712,-72.2852,52,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,27,77,0,0,0
,Haiti,18.9712,-72.2852,53,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,27,73,0,0,0
,Haiti,18.9712,-72.2852,54,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,25,73,0,0,0
,Haiti,18.9712,-72.2852,55,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,26,75,0,0,0
,Haiti,18.9712,-72.2852,56,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,27,72,0,0,0
,Haiti,18.9712,-72.2852,57,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,27,73,0,0,0
,Haiti,18.9712,-72.2852,58,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,26,71,2,0,0
,Haiti,18.9712,-72.2852,59,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,29,69,2,0,0
,Haiti,18.9712,-72.2852,60,10980000,-999,-999,-999,-999,-999,-999,54,-999,-999,-999,-999,28,68,2,0,0
,Holy See,41.9029,12.4534,0,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,14,65,0,0,0
,Holy See,41.9029,12.4534,1,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,17,67,0,0,0
,Holy See,41.9029,12.4534,2,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,14,70,0,0,0
,Holy See,41.9029,12.4534,3,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,14,79,0,0,0
,Holy See,41.9029,12.4534,4,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,13,79,0,0,0
,Holy See,41.9029,12.4534,5,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,15,75,0,0,0
,Holy See,41.9029,12.4534,6,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,12,82,0,0,0
,Holy See,41.9029,12.4534,7,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,15,74,0,0,0
,Holy See,41.9029,12.4534,8,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,14,70,0,0,0
,Holy See,41.9029,12.4534,9,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,13,74,0,0,0
,Holy See,41.9029,12.4534,10,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,15,82,0,0,0
,Holy See,41.9029,12.4534,11,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,16,83,0,0,0
,Holy See,41.9029,12.4534,12,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,18,80,0,0,0
,Holy See,41.9029,12.4534,13,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,18,66,0,0,0
,Holy See,41.9029,12.4534,14,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,12,35,0,0,0
,Holy See,41.9029,12.4534,15,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,12,33,0,0,0
,Holy See,41.9029,12.4534,16,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,14,40,0,0,0
,Holy See,41.9029,12.4534,17,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,15,47,0,0,0
,Holy See,41.9029,12.4534,18,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,14,63,0,0,0
,Holy See,41.9029,12.4534,19,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,13,80,0,0,0
,Holy See,41.9029,12.4534,20,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,17,79,0,0,0
,Holy See,41.9029,12.4534,21,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,16,64,0,0,0
,Holy See,41.9029,12.4534,22,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,14,69,0,0,0
,Holy See,41.9029,12.4534,23,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,17,60,0,0,0
,Holy See,41.9029,12.4534,24,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,19,52,0,0,0
,Holy See,41.9029,12.4534,25,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,17,61,0,0,0
,Holy See,41.9029,12.4534,26,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,16,60,0,0,0
,Holy See,41.9029,12.4534,27,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,13,74,0,0,0
,Holy See,41.9029,12.4534,28,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,13,77,0,0,0
,Holy See,41.9029,12.4534,29,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,18,65,0,0,0
,Holy See,41.9029,12.4534,30,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,17,57,0,0,0
,Holy See,41.9029,12.4534,31,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,16,64,0,0,0
,Holy See,41.9029,12.4534,32,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,17,71,0,0,0
,Holy See,41.9029,12.4534,33,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,19,73,0,0,0
,Holy See,41.9029,12.4534,34,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,16,74,0,0,0
,Holy See,41.9029,12.4534,35,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,16,58,0,0,0
,Holy See,41.9029,12.4534,36,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,13,45,0,0,0
,Holy See,41.9029,12.4534,37,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,17,52,0,0,0
,Holy See,41.9029,12.4534,38,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,14,57,0,0,0
,Holy See,41.9029,12.4534,39,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,15,76,0,0,0
,Holy See,41.9029,12.4534,40,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,16,80,0,0,0
,Holy See,41.9029,12.4534,41,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,13,61,0,0,0
,Holy See,41.9029,12.4534,42,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,15,63,0,0,0
,Holy See,41.9029,12.4534,43,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,13,61,0,0,0
,Holy See,41.9029,12.4534,44,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,15,69,1,0,0
,Holy See,41.9029,12.4534,45,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,16,67,1,0,0
,Holy See,41.9029,12.4534,46,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,16,54,1,0,0
,Holy See,41.9029,12.4534,47,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,14,57,1,0,0
,Holy See,41.9029,12.4534,48,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,16,57,1,0,0
,Holy See,41.9029,12.4534,49,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,18,61,1,0,0
,Holy See,41.9029,12.4534,50,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,19,66,1,0,0
,Holy See,41.9029,12.4534,51,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,18,74,1,0,0
,Holy See,41.9029,12.4534,52,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,17,76,1,0,0
,Holy See,41.9029,12.4534,53,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,17,70,1,0,0
,Holy See,41.9029,12.4534,54,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,19,56,1,0,0
,Holy See,41.9029,12.4534,55,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,19,56,1,0,0
,Holy See,41.9029,12.4534,56,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,19,61,1,0,0
,Holy See,41.9029,12.4534,57,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,21,57,1,0,0
,Holy See,41.9029,12.4534,58,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,19,55,1,0,0
,Holy See,41.9029,12.4534,59,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,19,54,1,0,0
,Holy See,41.9029,12.4534,60,801,801,2003,40,-999,-999,-999,,5,-999,-999,-999,17,62,1,0,0
,Honduras,15.2,-86.2419,0,9904607,5645625,89,24,1753115.439,-999,-999,177,0.7,-999,-999,-999,24,81,0,0,0
,Honduras,15.2,-86.2419,1,9904607,5645625,89,24,1753115.439,-999,-999,177,0.7,-999,-999,-999,27,83,0,0,0
,Honduras,15.2,-86.2419,2,9904607,5645625,89,24,1753115.439,-999,-999,177,0.7,-999,-999,-999,27,85,0,0,0
,Honduras,15.2,-86.2419,3,9904607,5645625,89,24,1753115.439,-999,-999,177,0.7,-999,-999,-999,28,79,0,0,0
,Honduras,15.2,-86.2419,4,9904607,5645625,89,24,1753115.439,-999,-999,177,0.7,-999,-999,-999,28,76,0,0,0
,Honduras,15.2,-86.2419,5,9904607,5645625,89,24,1753115.439,-999,-999,177,0.7,-999,-999,-999,29,78,0,0,0
,Honduras,15.2,-86.2419,6,9904607,5645625,89,24,1753115.439,-999,-999,177,0.7,-999,-999,-999,30,79,0,0,0
